run_id,run_name,config_name,mode,oom,vocab_size,embd_dim,num_heads,num_layers,seq_len,batch_size,head_dim,total_params,total_steps,elapsed_seconds,loss_min,loss_max,loss_avg,gpu_utilization_pct_min,gpu_utilization_pct_max,gpu_utilization_pct_avg,gpu_memory_access_time_pct_min,gpu_memory_access_time_pct_max,gpu_memory_access_time_pct_avg,gpu_memory_allocated_bytes_min,gpu_memory_allocated_bytes_max,gpu_memory_allocated_bytes_avg,gpu_memory_allocated_pct_min,gpu_memory_allocated_pct_max,gpu_memory_allocated_pct_avg,gpu_temperature_c_min,gpu_temperature_c_max,gpu_temperature_c_avg,gpu_power_usage_w_min,gpu_power_usage_w_max,gpu_power_usage_w_avg,gpu_enforced_power_limit_w_min,gpu_enforced_power_limit_w_max,gpu_enforced_power_limit_w_avg,gpu_power_usage_pct_min,gpu_power_usage_pct_max,gpu_power_usage_pct_avg,gpu_sm_clock_mhz_min,gpu_sm_clock_mhz_max,gpu_sm_clock_mhz_avg,gpu_memory_clock_mhz_min,gpu_memory_clock_mhz_max,gpu_memory_clock_mhz_avg,gpu_uncorrected_memory_errors_min,gpu_uncorrected_memory_errors_max,gpu_uncorrected_memory_errors_avg,gpu_corrected_memory_errors_min,gpu_corrected_memory_errors_max,gpu_corrected_memory_errors_avg,network_recv_bytes_min,network_recv_bytes_max,network_recv_bytes_avg,network_sent_bytes_min,network_sent_bytes_max,network_sent_bytes_avg,disk_read_mb_min,disk_read_mb_max,disk_read_mb_avg,disk_write_mb_min,disk_write_mb_max,disk_write_mb_avg,disk_used_gb_min,disk_used_gb_max,disk_used_gb_avg,disk_used_pct_min,disk_used_pct_max,disk_used_pct_avg,process_cpu_threads_min,process_cpu_threads_max,process_cpu_threads_avg,process_cpu_pct_min,process_cpu_pct_max,process_cpu_pct_avg,process_memory_used_mb_min,process_memory_used_mb_max,process_memory_used_mb_avg,process_memory_used_pct_min,process_memory_used_pct_max,process_memory_used_pct_avg,process_memory_available_mb_min,process_memory_available_mb_max,process_memory_available_mb_avg,system_memory_utilization_pct_min,system_memory_utilization_pct_max,system_memory_utilization_pct_avg
106,run_106_train,v16k_d512_h8_l6_s2048_b4,train,0,16384,512,8,6,2048,4,64,27229696,4947,302.97,0.3457,9.8125,3.2654,97,99,98.3867,29,55,41.5067,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,57,55.3111,173.93,434.83,274.658,400.0,400.0,400.0,43.48,108.71,68.6642,1395,1410,1409.0,1215,1215,1215.0,0,0,0.0,0,0,0.0,4039353747031,4039392867528,4039373983350.5913,1329736939840,1329738359592,1329737622575.4578,1414.143,1414.143,1414.143,491874.516,491874.711,491874.6112,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2595.65,2683.41,2642.1225,0.5031,0.5201,0.5121,502718.14,502806.42,502760.9196,2.5,2.6,2.5231
107,run_107_train,v16k_d1024_h16_l6_s1024_b4,train,0,16384,1024,16,6,1024,4,64,92146688,5876,302.79,0.7266,5.5,3.2225,87,99,98.1412,27,55,40.7863,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,57,52.5649,174.53,439.25,274.4419,400.0,400.0,400.0,43.63,109.81,68.61,1380,1410,1408.5115,1215,1215,1215.0,0,0,0.0,0,0,0.0,4039436996268,4039471195331,4039457040997.5728,1329739019045,1329740572987,1329739791618.309,1414.143,1414.143,1414.143,491874.711,491874.852,491874.8273,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2641.04,3061.74,2849.6037,0.5119,0.5935,0.5524,502340.95,502762.94,502553.8048,2.5,2.6,2.5985
108,run_108_train,v16k_d2048_h8_l24_s2048_b4,train,0,16384,2048,8,24,2048,4,256,1239500800,299,307.72,2.4531,12.125,5.5346,94,99,96.9797,27,32,31.2905,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,56,59,57.8041,214.48,439.67,297.4445,400.0,400.0,400.0,53.62,109.92,74.3614,1380,1410,1404.527,1215,1215,1215.0,0,0,0.0,0,0,0.0,4039519335035,4039551288883,4039530754939.939,1329741258413,1329741990387,1329741617799.669,1414.143,1414.143,1414.143,491874.852,491874.852,491874.852,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3071.21,3090.62,3087.079,0.5953,0.5991,0.5984,502301.12,502321.62,502306.0307,2.6,2.6,2.6
109,run_109_train,v16k_d1024_h8_l6_s2048_b4,train,0,16384,1024,8,6,2048,4,128,92146688,3046,307.91,1.3594,6.2188,3.6404,65,99,97.4556,15,55,35.9884,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,47,56,53.5212,81.62,432.97,282.3537,400.0,400.0,400.0,20.41,108.24,70.5887,1380,1410,1407.2201,1215,1215,1215.0,0,0,0.0,0,0,0.0,4039596289906,4039634779236,4039612467546.17,1329742665475,1329806088329,1329769360485.4902,1414.143,1414.143,1414.143,491874.852,491874.898,491874.8924,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2628.34,3110.33,2739.2667,0.5095,0.6029,0.531,502295.45,502778.24,502666.9488,2.5,2.6,2.5954
110,run_110_train,v16k_d1024_h16_l12_s1024_b2,train,0,16384,1024,16,12,1024,2,64,167515136,5318,302.67,0.5664,6.625,3.7552,86,99,97.9848,27,55,41.322,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,55.2992,174.8,421.54,274.0576,400.0,400.0,400.0,43.7,105.38,68.5145,1395,1410,1409.3182,1215,1215,1215.0,0,0,0.0,0,0,0.0,4040087950641,4040907350344,4040410633140.6553,1329812629303,1329968938360,1329927656228.3635,1414.143,1414.143,1414.143,491874.969,491875.031,491875.0202,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2609.58,3093.65,2836.4157,0.5058,0.5997,0.5498,491505.9,502126.15,495372.4909,2.7,4.7,3.9803
111,run_111_train,v32k_d2048_h8_l24_s1024_b2,train,0,32768,2048,8,24,1024,2,256,1273055232,926,302.87,1.7578,7.5,5.0306,86,99,97.5244,27,55,40.9689,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,58,54.12,158.98,429.16,272.5194,400.0,400.0,400.0,39.74,107.29,68.1299,1380,1410,1408.8667,1215,1215,1215.0,0,0,0.0,0,0,0.0,4041078099366,4042071181231,4041581832673.8135,1329975530328,1330021802692,1329999348158.031,1414.143,1414.143,1414.143,491875.031,491875.176,491875.1385,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2650.8,3130.32,3075.7308,0.5138,0.6068,0.5962,488813.09,491058.04,490186.8745,4.8,5.3,4.9844
112,run_112_train,v16k_d512_h8_l6_s1024_b2,train,0,16384,512,8,6,1024,2,64,27229696,13987,302.71,0.8047,6.0,3.284,78,99,97.2925,25,55,41.0395,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,56,52.8814,139.74,428.41,268.9064,400.0,400.0,400.0,34.94,107.1,67.2263,1380,1410,1409.2292,1215,1215,1215.0,0,0,0.0,0,0,0.0,4042226181839,4043275623104,4042719495732.1855,1330028156526,1330074904961,1330050685185.6719,1414.143,1414.143,1414.143,491875.176,491875.371,491875.2871,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2737.43,2876.61,2853.9651,0.5306,0.5576,0.5532,489010.72,490080.61,489787.148,5.0,5.2,5.0577
113,run_113_train,v16k_d512_h16_l24_s1024_b4,train,0,16384,512,16,24,1024,4,32,83751424,3133,302.8,1.7266,6.5,4.1481,86,99,97.6733,27,55,41.3506,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,58,55.5857,166.19,434.83,283.0137,400.0,400.0,400.0,41.55,108.71,70.7532,1395,1410,1408.9243,1215,1215,1215.0,0,0,0.0,0,0,0.0,4043421078511,4044490058880,4043984377076.729,1330080536580,1330128145199,1330105656791.2031,1414.143,1414.143,1414.143,491875.371,491875.531,491875.5002,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3117.34,3166.36,3138.2564,0.6043,0.6138,0.6083,488488.7,489684.08,489335.7899,5.1,5.3,5.1462
114,run_114_train,v8k_d512_h16_l24_s2048_b4,train,0,8192,512,16,24,2048,4,32,79557120,1867,302.78,1.875,6.1875,4.3362,83,99,97.4137,26,55,41.6386,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,57,51.9317,149.47,437.78,271.93,400.0,400.0,400.0,37.37,109.45,67.9826,1380,1410,1409.2771,1215,1215,1215.0,0,0,0.0,0,0,0.0,4044615991035,4045677667437,4045149536382.783,1330133543701,1330181992092,1330157478980.008,1414.143,1414.143,1414.143,491875.531,491875.605,491875.5947,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2837.41,3169.73,2970.6062,0.55,0.6144,0.5758,488866.67,489747.23,489459.1679,5.1,5.2,5.1237
115,run_115_train,v16k_d1024_h16_l6_s2048_b2,train,0,16384,1024,16,6,2048,2,64,92146688,5777,302.72,1.0,5.5312,3.3604,85,99,97.5551,27,55,42.5057,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,57,55.1901,153.41,434.83,270.5171,400.0,400.0,400.0,38.35,108.71,67.6291,1395,1410,1408.8593,1215,1215,1215.0,0,0,0.0,0,0,0.0,4045849495391,4046951973081,4046387400448.3955,1330189056118,1330238465318,1330213475272.2927,1414.143,1414.143,1414.143,491875.637,491875.652,491875.6519,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2755.61,3275.82,3091.3173,0.5341,0.635,0.5992,488229.63,489651.54,489157.6486,5.1,5.4,5.1814
116,run_116_train,v32k_d1024_h16_l6_s2048_b2,train,0,32768,1024,16,6,2048,2,64,108923904,5488,302.7,1.1172,5.75,3.4395,80,99,97.0766,26,55,41.9617,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,48,58,53.7625,111.29,423.6,276.4064,400.0,400.0,400.0,27.82,105.9,69.1014,1395,1410,1408.8506,1215,1215,1215.0,0,0,0.0,0,0,0.0,4047079209668,4048017841657,4047529931175.962,1330244464350,1330288898072,1330266018298.2644,1414.143,1414.143,1414.143,491875.652,491875.652,491875.652,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2774.46,3262.06,3204.4239,0.5378,0.6323,0.6211,487988.78,489577.86,488972.604,5.1,5.4,5.2123
117,run_117_train,v16k_d512_h16_l6_s1024_b2,train,0,16384,512,16,6,1024,2,32,27229696,14736,303.01,0.7031,5.0312,3.2011,78,99,97.3585,20,55,41.4075,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,58,54.1472,93.03,427.26,273.6113,400.0,400.0,400.0,23.26,106.81,68.4028,1395,1410,1409.0377,1215,1215,1215.0,0,0,0.0,0,0,0.0,4048182294107,4049288894063,4048736578973.347,1330296042117,1330344003167,1330320159143.3093,1414.143,1414.143,1414.143,491875.773,491875.773,491875.773,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2741.15,2919.12,2884.6398,0.5313,0.5658,0.5592,488188.45,489462.62,489179.4354,5.1,5.4,5.1842
118,run_118_train,v8k_d2048_h8_l12_s4096_b4,train,0,8192,2048,8,12,4096,4,256,619751424,315,303.18,3.4844,6.9688,5.1569,86,99,97.4899,26,55,40.4832,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,57,54.3758,129.94,427.96,279.7411,400.0,400.0,400.0,32.48,106.99,69.9353,1380,1410,1408.9933,1215,1215,1215.0,0,0,0.0,0,0,0.0,4049489586103,4050444727467,4049959075625.4497,1330351986273,1330397731007,1330374888893.3489,1414.143,1414.143,1414.143,491875.855,491875.969,491875.9,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3196.04,3197.93,3197.53,0.6195,0.6199,0.6198,488303.94,489023.21,488835.9356,5.2,5.3,5.2275
119,run_119_train,v16k_d2048_h16_l24_s2048_b4,train,0,16384,2048,16,24,2048,4,128,1239500800,305,302.74,2.4219,7.9375,5.5662,87,99,96.5302,26,55,32.4765,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,57,54.0336,171.41,424.15,292.1861,400.0,400.0,400.0,42.85,106.04,73.0466,1380,1410,1406.2752,1215,1215,1215.0,0,0,0.0,0,0,0.0,4050584627341,4051580730726,4051084275768.2485,1330403918838,1330450961171,1330427502318.8994,1414.143,1414.143,1414.143,491876.082,491876.082,491876.082,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3253.57,3268.48,3266.0458,0.6307,0.6336,0.6331,488110.01,488948.32,488671.6514,5.2,5.4,5.2899
120,run_120_train,v8k_d1024_h8_l24_s2048_b2,train,0,8192,1024,8,24,2048,2,128,309863424,1534,302.71,1.9922,9.4375,4.5062,23,99,96.3515,4,55,31.9121,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,56,61,58.7197,182.44,439.07,301.3159,400.0,400.0,400.0,45.61,109.77,75.3287,1380,1410,1405.1674,1215,1215,1215.0,0,0,0.0,0,0,0.0,4051744034070,4052854746327,4052303044679.389,1330457479609,1330568033721,1330485413939.0083,1414.143,1414.143,1414.143,491876.082,491876.082,491876.082,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3218.18,3247.81,3236.9423,0.6238,0.6295,0.6274,488028.88,488872.48,488650.921,5.2,5.4,5.2987
121,run_121_train,v32k_d2048_h16_l6_s2048_b2,train,0,32768,2048,16,6,2048,2,128,368596992,2002,301.87,1.6875,8.0625,4.1614,69,99,97.5143,22,55,41.9592,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,56,51.4939,139.6,433.97,266.5098,400.0,400.0,400.0,34.9,108.49,66.6274,1395,1410,1409.3265,1215,1215,1215.0,0,0,0.0,0,0,0.0,4053056037849,4054033165731,4053551519847.5835,1330575244741,1330621405180,1330598636177.6245,1414.143,1414.143,1414.143,491876.129,491876.129,491876.129,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2706.9,3188.67,2960.109,0.5247,0.6181,0.5738,488194.67,489349.56,488946.3319,5.1,5.4,5.2302
122,run_122_train,v8k_d2048_h8_l24_s2048_b4,train,0,8192,2048,8,24,2048,4,256,1222723584,300,303.26,2.4375,11.625,5.6832,82,99,97.4832,26,55,40.443,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,56,54.1611,174.17,422.13,280.4269,400.0,400.0,400.0,43.54,105.53,70.1068,1380,1410,1408.5906,1215,1215,1215.0,0,0,0.0,0,0,0.0,4054203568008,4055215576922,4054697443240.3423,1330628655434,1330674331134,1330651126304.7786,1414.143,1414.143,1414.143,491876.129,491876.242,491876.1312,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3229.43,3238.83,3231.1411,0.626,0.6278,0.6263,487953.36,488846.51,488659.5126,5.2,5.4,5.2946
123,run_123_train,v32k_d2048_h16_l6_s2048_b4,train,0,32768,2048,16,6,2048,4,128,368596992,1116,302.94,1.8906,6.3438,4.1869,78,99,96.9112,24,55,41.332,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,57,54.5174,141.95,443.21,268.57,400.0,400.0,400.0,35.49,110.8,67.1426,1395,1410,1409.0154,1215,1215,1215.0,0,0,0.0,0,0,0.0,4055378828081,4056389999828,4055896965056.56,1330681098304,1330726939989,1330704331890.413,1414.143,1414.143,1414.143,491876.242,491876.289,491876.2439,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2701.1,3162.72,2867.5319,0.5236,0.6131,0.5558,487851.62,489268.31,488917.4085,5.2,5.4,5.2421
124,run_124_train,v8k_d512_h16_l6_s1024_b4,train,0,8192,512,16,6,1024,4,32,23035392,11974,302.64,0.5391,6.375,2.8274,69,99,97.1825,23,55,41.3878,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,56,52.7719,151.82,424.04,274.8099,400.0,400.0,400.0,37.95,106.01,68.7027,1395,1410,1409.2015,1215,1215,1215.0,0,0,0.0,0,0,0.0,4056531858150,4057513120458,4057047510771.6274,1330733013628,1330778251156,1330756568551.8328,1414.143,1414.143,1414.143,491876.289,491876.449,491876.3474,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2711.73,2794.45,2765.8873,0.5256,0.5417,0.5361,488284.78,489152.98,488911.514,5.2,5.4,5.2213
125,run_125_train,v8k_d1024_h16_l12_s1024_b4,train,0,8192,1024,16,12,1024,4,64,159126528,3154,302.79,1.0,7.7812,3.7541,62,99,97.5373,22,55,40.9176,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,56.0784,146.65,433.09,280.4491,400.0,400.0,400.0,36.66,108.27,70.1122,1380,1410,1408.2353,1215,1215,1215.0,0,0,0.0,0,0,0.0,4057669584419,4058831153669,4058250224639.7256,1330784799436,1330833402205,1330808569405.1216,1414.143,1414.143,1414.143,491876.449,491876.562,491876.5572,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2671.0,3157.15,3073.3871,0.5177,0.612,0.5957,487715.47,488876.61,488362.3544,5.2,5.5,5.3286
126,run_126_train,v32k_d1024_h16_l12_s4096_b2,train,0,32768,1024,16,12,4096,2,64,184292352,1541,302.76,1.4062,6.8125,4.1453,86,99,97.6132,27,55,41.2058,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,59,53.8477,159.68,432.37,270.7185,400.0,400.0,400.0,39.92,108.09,67.6794,1380,1410,1409.1358,1215,1215,1215.0,0,0,0.0,0,0,0.0,4058974054590,4060084164662,4059556405115.761,1330839763848,1330888537452,1330864862070.2346,1414.143,1414.143,1414.143,491876.566,491876.684,491876.6401,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3113.03,3132.99,3123.2658,0.6034,0.6073,0.6054,487353.33,488418.73,488209.4526,5.3,5.5,5.3626
127,run_127_train,v16k_d1024_h8_l24_s4096_b4,train,0,16384,1024,8,24,4096,4,128,318252032,460,303.13,2.7812,9.4375,5.0195,63,99,97.9815,22,55,41.2454,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,54,52.5787,165.75,426.49,274.143,400.0,400.0,400.0,41.44,106.62,68.5354,1395,1410,1409.3056,1215,1215,1215.0,0,0,0.0,0,0,0.0,4060240275869,4061204926014,4060727665959.968,1330895139875,1330938732688,1330917015819.8704,1414.143,1414.143,1414.143,491876.684,491876.684,491876.684,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2762.34,3195.84,2946.7013,0.5354,0.6195,0.5712,487466.73,488623.79,488251.642,5.3,5.5,5.3574
128,run_128_train,v32k_d512_h16_l12_s4096_b2,train,0,32768,512,16,12,4096,2,32,54458880,2905,302.82,1.9141,6.0625,3.9963,86,99,98.0156,29,55,40.3502,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,57,53.2802,170.44,430.75,275.7951,400.0,400.0,400.0,42.61,107.69,68.9484,1395,1410,1408.5992,1215,1215,1215.0,0,0,0.0,0,0,0.0,4061371266423,4062373547686,4061883046156.105,1330945803075,1330992069980,1330969336746.576,1414.143,1414.143,1414.143,491876.684,491876.824,491876.702,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2759.71,3114.49,3047.0994,0.5349,0.6037,0.5906,487160.5,488377.41,487995.6739,5.3,5.6,5.4074
129,run_129_train,v8k_d2048_h16_l6_s2048_b4,train,0,8192,2048,16,6,2048,4,128,318265344,1186,302.76,1.9062,9.75,4.2034,92,99,98.0807,29,55,40.5247,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,55,58,56.3184,157.5,411.12,269.6001,400.0,400.0,400.0,39.38,102.78,67.4001,1380,1410,1408.9238,1215,1215,1215.0,0,0,0.0,0,0,0.0,4062557151086,4063525317913,4063045598448.9194,1330999175587,1331044426248,1331021773537.139,1414.143,1414.143,1414.143,491876.824,491876.906,491876.8352,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3161.62,3164.13,3162.9613,0.6128,0.6133,0.6131,487220.86,487972.3,487782.8552,5.4,5.6,5.4287
130,run_130_train,v16k_d1024_h16_l6_s4096_b2,train,0,16384,1024,16,6,4096,2,64,92146688,2912,302.78,1.4141,6.4062,3.6224,83,99,97.2063,27,55,35.7778,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,54.504,111.44,437.66,278.9724,400.0,400.0,400.0,27.86,109.41,69.743,1380,1410,1407.619,1215,1215,1215.0,0,0,0.0,0,0,0.0,4063710072815,4064708020884,4064218823223.349,1331051987425,1331097358578,1331074943555.4326,1414.143,1414.143,1414.143,491876.906,491877.133,491876.9932,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2782.32,3192.09,2982.2919,0.5393,0.6187,0.5781,487184.51,488298.18,487954.3884,5.3,5.6,5.4198
131,run_131_train,v32k_d2048_h16_l24_s1024_b2,train,0,32768,2048,16,24,1024,2,128,1273055232,928,302.79,1.6406,7.3125,5.0461,61,98,96.5689,19,32,31.1911,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,59,56.96,208.91,444.08,300.2316,400.0,400.0,400.0,52.23,111.02,75.0577,1380,1410,1405.1333,1215,1215,1215.0,0,0,0.0,0,0,0.0,4064836467056,4065745459866,4065277079955.7466,1331103118718,1331147557842,1331124819074.7734,1414.143,1414.143,1414.143,491877.133,491877.133,491877.133,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2692.95,3203.66,3165.153,0.522,0.621,0.6135,487118.12,488426.04,487793.1266,5.3,5.6,5.4324
132,run_132_train,v16k_d2048_h8_l12_s4096_b2,train,0,16384,2048,8,12,4096,2,256,636528640,584,302.86,2.5469,7.3125,5.0457,91,99,98.0374,24,55,41.631,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,60,55.4225,173.3,444.36,258.7859,400.0,400.0,400.0,43.33,111.09,64.6967,1380,1410,1408.3155,1215,1215,1215.0,0,0,0.0,0,0,0.0,4065920467248,4066978736660,4066453228395.107,1331154081191,1331202049982,1331178319900.1497,1414.143,1414.143,1414.143,491877.133,491877.18,491877.1422,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3158.38,3182.18,3176.9824,0.6122,0.6168,0.6158,487067.57,487959.03,487751.4832,5.4,5.6,5.4374
133,run_133_train,v32k_d1024_h16_l12_s2048_b4,train,0,32768,1024,16,12,2048,4,64,184292352,1591,302.78,1.3984,6.25,4.0265,82,99,97.4194,26,55,40.629,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,55,51.7056,161.6,439.07,266.499,400.0,400.0,400.0,40.4,109.77,66.6245,1380,1410,1409.0927,1215,1215,1215.0,0,0,0.0,0,0,0.0,4067135733200,4068055780049,4067601724958.879,1331208675095,1331253270945,1331230887913.3145,1414.143,1414.143,1414.143,491877.18,491877.18,491877.18,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2653.38,3146.54,2970.6929,0.5143,0.6099,0.5758,486623.61,488453.68,487997.1379,5.3,5.7,5.3895
134,run_134_train,v16k_d1024_h16_l6_s4096_b4,train,0,16384,1024,16,6,4096,4,64,92146688,1571,302.78,1.5859,5.6562,3.6398,72,99,97.8975,24,55,40.9795,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,57,55.5246,144.3,433.84,274.2434,400.0,400.0,400.0,36.07,108.46,68.5607,1380,1410,1408.8934,1215,1215,1215.0,0,0,0.0,0,0,0.0,4068225526911,4069207517854,4068715627168.3076,1331259754181,1331305208330,1331282507903.5122,1414.143,1414.143,1414.143,491877.18,491877.328,491877.2142,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3102.91,3134.29,3118.9693,0.6015,0.6075,0.6046,487290.41,488053.48,487859.7249,5.4,5.5,5.4221
135,run_135_train,v8k_d512_h8_l24_s2048_b2,train,0,8192,512,8,24,2048,2,64,79557120,3003,302.89,1.3516,9.5,4.1921,59,99,97.9882,25,55,40.378,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,55,52.4291,173.83,441.32,278.088,400.0,400.0,400.0,43.46,110.33,69.5223,1380,1410,1409.2913,1215,1215,1215.0,0,0,0.0,0,0,0.0,4069379128041,4070343975770,4069835994747.0435,1331312481325,1331358137705,1331334412404.7637,1414.143,1414.143,1414.143,491877.328,491877.375,491877.3393,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2766.65,3171.94,2812.8702,0.5363,0.6148,0.5452,486996.0,488373.95,488165.844,5.3,5.6,5.3748
136,run_136_train,v32k_d1024_h16_l6_s1024_b2,train,0,32768,1024,16,6,1024,2,64,108923904,9570,627.32,0.7578,7.3125,3.4125,84,99,97.7925,26,55,41.2642,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,56,54.8642,174.53,444.81,279.1701,400.0,400.0,400.0,43.63,111.2,69.7923,1380,1410,1408.6415,1215,1215,1215.0,0,0,0.0,0,0,0.0,4070504923444,4071433561362,4071030625505.4077,1331364672594,1331405747362,1331388016908.17,1414.143,1414.143,1414.143,491877.375,491877.648,491877.4735,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2736.02,3186.24,2941.8758,0.5303,0.6176,0.5702,486558.14,488370.46,488025.4681,5.3,5.7,5.4015
137,run_137_train,v8k_d1024_h8_l24_s4096_b4,train,0,8192,1024,8,24,4096,4,128,309863424,462,302.81,2.6719,9.125,4.9359,84,99,97.1553,26,55,40.7169,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,57,52.1826,163.4,440.27,272.9472,400.0,400.0,400.0,40.85,110.07,68.2367,1395,1410,1409.1781,1215,1215,1215.0,0,0,0.0,0,0,0.0,4071696334047,4072743456501,4072203675525.854,1331414331136,1331461852128,1331437659468.0046,1414.143,1414.143,1414.143,491877.723,491877.77,491877.7409,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2753.13,3218.51,3206.5879,0.5337,0.6239,0.6215,487031.2,488376.9,487732.9511,5.3,5.6,5.4475
138,run_138_train,v16k_d2048_h16_l6_s2048_b2,train,0,16384,2048,16,6,2048,2,128,335042560,2088,302.88,1.4531,5.9688,4.1071,89,99,97.9187,28,55,41.0935,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,57,55.4878,166.29,425.62,273.6928,400.0,400.0,400.0,41.57,106.4,68.4231,1380,1410,1408.8415,1215,1215,1215.0,0,0,0.0,0,0,0.0,4072905971486,4073999196605,4073459764944.0283,1331468302034,1331515903827,1331492414201.1829,1414.143,1414.143,1414.143,491877.77,491877.77,491877.77,124.096,124.096,124.096,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3259.75,3260.59,3260.0251,0.6319,0.632,0.632,486803.72,487884.71,487674.2086,5.4,5.6,5.4618
